Category,Text,Prediction
rd_text,"@TheEconomist I'll be happy when all the minivan and truck driving zombies have their steering wheels confiscated.

For those few of us that enjoy the art of driving, get a radar detector and enjoy it while you still can.",0.6851837
rd_text,"Save 27% | Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, V https://t.co/lWvDRYHxIE https://t.co/mTxb4uPk9A",0.02881298
rd_text,"#Deal Save 27% | Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, V https://t.co/3LUFlzJd3h https://t.co/dqdWfvkulS",0.08575752
rd_text,"#Deal Save 27% | Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, V https://t.co/pMIAQ5nhvm https://t.co/4SsKp2piaH",0.08575752
rd_text,"#Save 27% | Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, V https://t.co/o19oyPp09M https://t.co/GfPq34SeX3",0.02881298
rd_text,"#Save 27% | Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, V https://t.co/jtWkUTwYut https://t.co/ePSLivuu8Z",0.02881298
rd_text,RT @POPXXICENTURY: Good #pop #music now playing Darwin Deez - Radar Detector on https://t.co/mcQcw88RUw,0.74384683
rd_text,Good #pop #music now playing Darwin Deez - Radar Detector on https://t.co/mcQcw88RUw,0.74384683
rd_text,@RadarMount I'm interested in your Valentine1 Radar Detector Mirror Mount but I can't find anywhere on your website whether it will work on a Tesla Model X (2016).  Could you tell me?,0.5079903
rd_text,AXIS D2050-VE Network #Radar Detector is a reliable and accurate radar which detects approaching trespassers on your premises. https://t.co/447jDvtATV #security #solution #surveillance #IoT https://t.co/BaMy7UuCGd,0.60600543
rd_text,"#Deal Save 27% | Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, V https://t.co/w7GVa7gshF https://t.co/VAORZN7d5z",0.08575752
rd_text,"#Deal Save 27% | Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, V https://t.co/hENbfh6XdK https://t.co/2IkIKn3bHL",0.08575752
rd_text,"#Save 27% | Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, V https://t.co/M8AC10oYPI https://t.co/JR5JYRmUWC",0.02881298
rd_text,"#Save 27% | Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, V https://t.co/Tvy6Xrtvlh https://t.co/rm1owkWlPx",0.02881298
rd_text,"Save 27% | Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, V https://t.co/LLPHewWUYF https://t.co/rwGK8tHan9",0.02881298
rd_text,AXIS D2050-VE Network #Radar Detector is a reliable and accurate radar which detects approaching trespassers on your premises. https://t.co/bBGQfuoL3y #security #solution #surveillance #IoT https://t.co/deiKUok12G,0.60600543
rd_text,3 Best Radar Detector Under 200 Dollar Reviews https://t.co/hCDvY77viC #radardetector #reviewerswebsite,0.77364916
rd_text,@Josh_Hamrick busy week huh? A thought ? Would bigger and more descriptive call outs in competitive be... And for one I loved the Halloween Trials. I could also see footsteps and/or sound detector replacing the radar (this would help the hearing impaired and less $$ fortunate),0.12448287
rd_text,"Uniden R3 Extreme Long Range Radar Laser Detector GPS, 360 Degree, DSP, Voice Al $399.99",0.50402158
rd_text,Radar Detector (The Loving Hand Remix) - Darwin Deez,0.509547
rd_text,"RT @juggy_hudge: “you need a radar detector like mine” -joshua, who has been pulled over 24 times",0.4210403
rd_text,"Molly is playing ""The Disappearance Of The Sun (Radar Detector Remix)"" by U.O.K. on https://t.co/EyfHWXnF2Y #chill #chillout #chil",0.65579957
rd_text,@Whiteboysunday GET A RADAR DETECTOR MAN,0.43273315
rd_text,Radar detector or hoe detector¿?,0.36538735
rd_text,Cobra Electronics Irad 950 Iradar Atom Radar Detector Wireless Phone Accessory https://t.co/Dm1PhdjcXl https://t.co/1RUvgT97vX,0.94714761
rd_text,"“you need a radar detector like mine” -joshua, who has been pulled over 24 times",0.4210403
rd_text,Thank god for my radar detector ??,0.52625668
rd_text,"Save 27% | Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, V https://t.co/BhPYjrFxq8 https://t.co/C0vG6tT3hB",0.02881298
rd_text,"#Deal Save 27% | Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, V https://t.co/GZ4pxXHMc1 https://t.co/tBNBgyqLIi",0.08575752
rd_text,"#Save 27% | Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, V https://t.co/vyQ4n9GxW4 https://t.co/v2HroLThTs",0.02881298
rd_text,"#Deal Save 27% | Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, V https://t.co/bZlZ0wnSIc https://t.co/yYiGf8VcVB",0.08575752
rd_text,"#Save 27% | Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, V https://t.co/PkGUNNNk66 https://t.co/nw70dQaRyp",0.02881298
rd_text,"# Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, Voice Alert https://t.co/tR2svIAlpp https://t.co/zNMtVEZ8cp",0.13539131
rd_text,He owns a radar detector.,0.08986271
rd_text,"@ricinmidland @knitterrrr I woulda gave him a run, my advantage was I was in a toll Lane no traffic.... Oh and my radar detector lol",0.33043665
rd_text,"Ebay Deal: Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, Voice Alert  https://t.co/BjJtkb5pWq #ebay #deals #aff #fb #dotd #dealoftheday",0.02444412
rd_text,"Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, Voice Alert  https://t.co/07e3jWQ4Hl #DailyDeals",0.13676375
rd_text,"$399.99 save 28% Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, Voice Alert https://t.co/Vh1D8RSIpp",0.02797452
rd_text,SDP - Sound Depot and Performance in Gainesville specializes in radar detectors and speeding ticket defense... https://t.co/Sh9R2JnjLg,0.96705192
rd_text,Uber driver in Vegas couple nights ago decided to put on his radar detector while rolling through an intersection. got pulled over with myself in it. Immediately said “oh no me a fuck” in his Grecian accent and proceeded to get 2 tickets. I thought I was about to be on Cops,0.3367925
rd_text,music greatest hits pop rock music: Darwin Deez - Radar Detector https://t.co/oWuDpFeqPB,0.2281706
rd_text,"$399.99 Uniden R3 Radar Laser Detector - $360, R1 $270 AC https://t.co/8fCTgsmXk6",0.24546151
rd_text,"@ItsMeCathi @doctecazoid Same for me..to me he has always been repulsive,even though I’ve never followed anything he did..We have a good ?? radar detector",0.5060975
rd_text,"Uniden R3 Radar Laser Detector - $360, R1 $270 AC https://t.co/n4WhwrknXY",0.3186399
rd_text,"Uniden R3 Radar Laser Detector - $360, R1 $270 AC - https://t.co/9nDYqfYYhS https://t.co/YyAPxSriH7",0.38597417
rd_text,"Uniden R3 Radar Laser Detector - $360, R1 $270 AC

Thumb Score: +8

For everyone who missed the $320 deal, you can still get Uniden R3 for $360 and R1 for $270 after PLAYMAD coupon:

https://t.co/hQPdoJ75fQ

https://t.co/mFY94sV3MP

Not as great deal but these detectors will p… https://t.co/t1FVHqgQDi",0.32345486
rd_text,"Uniden R3 Radar Laser Detector - $360, R1 $270 AC - Thumb Score: +1 For everyone who missed the $320 deal, you can still get Uniden R3 for $360 and R1 for $270 after PLAYMAD coupon: https://t.co/IaAFM7RGi4 https://t.co/6SxRGtOwXK Not as great deal but... https://t.co/Bp5kR2DGgA",0.23746949
rd_text,"RT @recklesslyyoung: my brother has a $400 radar detector—if he gets a ticket, the company will pay for his court fees",0.0196404
rd_text,"my brother has a $400 radar detector—if he gets a ticket, the company will pay for his court fees",0.0196404
rd_text,360 Degree Radar Detector https://t.co/gMSChdRo0J #Radar #Detector https://t.co/ojw1L8PTCr,0.05216715
rd_text,"@megynkelly bigger testicles than 99.9 % of most men. I figure Putin only likes aggressive women in the bedroom. She put the screws to him w/o making it too uncomfortable to watch. Made him squirrely. Heck, I felt squirrely.  I'm no lie detector but... My radar was going off.",0.16716735
rd_text,music greatest hits pop rock music: Darwin Deez - Radar Detector https://t.co/oWuDpFeqPB,0.2281706
rd_text,Novo Detector Para Radares Móveis E Fixos https://t.co/ODl5HwUQAx,0.92657608
rd_text,Every fkn second I'm in Coventry my radar detector is constantly freaking out,0.910941
rd_text,"Zak, nice Escort Radar Detector and sticky cup!",0.77785033
rd_text,coupon #ebay #deal #sales #bargain #priceabate Buy Now: $54.99 Cobra XRS9370 High-Performance Radar Laser Detector with 360-Degree Protection https://t.co/pqSJTfAuGO https://t.co/hQLxxdoMDC,0.02220673
rd_text,RT @keirstin_nitzel: @Zak_Bagans Is that a radar detector I see there? I didn’t know they still made them! I could use one?,0.71071321
rd_text,"Every year when I drive back home from Texas I get pulled over in Virginia , without fail . Always for tints too ! But I know they try to get me for my radar detector",0.57867336
rd_text,It's been 12 full business days since I thought they got me with photo radar. Muddy plates saved the day but now Ive got my radar detector too.,0.4290503
rd_text,Whenever Kallie and I ride separate anywhere I always stay behind her so she can earn me when her radar detector goes off. That’s teamwork.,0.96376878
rd_text,Yo who knows how to get a radar detector detector detector.,0.5151909
rd_text,#hashtag3 3 in 1 Dash Cam Night Vision Radar Detector G-sensor https://t.co/rGk9UIPfOu,0.7666648
rd_text,My radar detector went off so I slowed down and the two cars I was speeding with kept going and one of them got pulled over... I tried warning them. ?,0.73671323
rd_text,@Zak_Bagans Is that a radar detector I see there? I didn’t know they still made them! I could use one?,0.71071321
rd_text,I ordered a new radar detector ?????,0.40428916
rd_text,$399.99 save 21% Uniden R3 Radar Laser Detector - $320 AC https://t.co/MlIvLO5ZAk https://t.co/Ot8FBlRoNe,0.04926827
rd_text,Gold Radar best gold detector @ https://t.co/VYo0gnEi07,0.52213126
rd_text,RT @JeffTanchak19: Radar update: Snow showers continue across much of the area with brief heavier snow bursts as indicated here on the heav…,0.70659184
rd_text,Radar update: Snow showers continue across much of the area with brief heavier snow bursts as indicated here on the heavy snow detector. https://t.co/9VDLy46unM,0.91230661
rd_text,"Radar Detector, Voice #Alert and Car Speed #alarm System with 360 Degree Detection, Radar Detectors for Cars (Upgraded)
#Amazon #online #shopping 
https://t.co/PAeT2mdY69 https://t.co/1QraeNIfuY",0.57512254
rd_text,"@Shadetagonist @Keefosabe It's because going 80 on any road is considered reckless in Virginia. I know the laws religiously. I've beat 3 reckless driving tickets in Virginia when I was at University of Virginia. Oh, and you can't have a radar detector either. They have detectors for that and will ticket?",0.8561157
rd_text,I need to invest in a radar detector,0.15194145
rd_text,"RT @ChikageWeather: Mother Nature figures if she times a cold front to coincide with the change to #DaylightSavingTime, we won't forget to…",0.21993187
rd_text,"@Keefosabe Damn. Keef, we gotta get you a police radar detector.",0.93824673
rd_text,@_404Slim Ima eventually by a radar detector,0.23553148
rd_text,RT @JAMZ_BOND: @VivaLaBlaxican You are a radar detector,0.68403888
rd_text,Uniden R3 Radar Laser Detector - $320 AC - https://t.co/8U4rEV4T9c https://t.co/tzfpIMVCB7,0.33975878
rd_text,Uniden R3 Radar Laser Detector - $320 AC https://t.co/oV5IfExG7l https://t.co/v3snu7M3U8,0.33975878
rd_text,$399.99 save 21% Uniden R3 Radar Laser Detector - $320 AC https://t.co/xe6UYEv6on,0.10815193
rd_text,Uniden R3 Radar Laser Detector - $320 AC https://t.co/539lnIKhvk,0.54360288
rd_text,"Uniden R3 for $319 shipped! These never go on sale, but eBay has a 20% off coupon site-wide. Go to https://t.co/tRQh77mvxV and use the coupon code PSPRING20. #RadarDetector #UnidenR3 You can also get the R1 for $239. https://t.co/TRHOEKF6Fm https://t.co/OianCjGXcx",0.73345459
rd_text,Uniden R3 Extreme Long Range Radar Laser Detector $320 + Free Shipping https://t.co/s6CcAZ6VIf,0.26850116
rd_text,@VivaLaBlaxican You are a radar detector,0.55524647
rd_text,"?Ban for radar detectors in #Europe
??https://t.co/9pvgKROSwX https://t.co/vviV06JpoO",0.1806808
rd_text,"RT @ChikageWeather: Mother Nature figures if she times a cold front to coincide with the change to #DaylightSavingTime, we won't forget to…",0.21993187
rd_text,AXIS D2050-VE Network #Radar Detector is a reliable and accurate radar which detects approaching trespassers on your premises.  https://t.co/Uuzd55ELbN #security #solution #surveillance #IoT https://t.co/r0OUFP6uxb,0.60600543
rd_text,music greatest hits pop rock music: Darwin Deez - Radar Detector https://t.co/oWuDpFw1H9,0.2281706
rd_text,Uniden DFR7-Super Long Range Radar/Laser Detector/GPS Red Light Camera Alert NEW https://t.co/pzRwhj9ULa https://t.co/Pl5r6Osr7R,0.50225019
rd_text,"RT @ChikageWeather: Mother Nature figures if she times a cold front to coincide with the change to #DaylightSavingTime, we won't forget to…",0.21993187
rd_text,"Mother Nature figures if she times a cold front to coincide with the change to #DaylightSavingTime, we won't forget to #SpringForward our clocks &amp; change our smoke &amp; co detector batteries. @cbsaustin
https://t.co/ePJXLoZFXR
#CBSAustinWX 
#ATXwx https://t.co/a2Yg2Yvwm8",0.31572825
rd_text,WHISTLER CR93 LASER/RADAR DETECTOR https://t.co/NHJli8jg8v https://t.co/zTtExESdXS,0.28467295
rd_text,Maybe you should have gone ahead and bought that radar detector? https://t.co/tWNqfVRIE5,0.13763653
rd_text,You need you a high dollar radar detector https://t.co/dRiMWGgOWK,0.43040335
rd_text,"Confession: Whenever the radar detector's ""laser"" alert goes off, I always pretend like my car is an old-timey sci-fi spaceship. #pewpew #readyphotontorpedoes",0.39649668
rd_text,@toriiiii_ann you need to invest in a radar detector,0.38166177
rd_text,La mujer: un radar detector andante,0.50854218
rd_text,Radar Detector (The Loving Hand Remix) - Darwin Deez,0.509547
rd_text,@kingave66 @KySportsRadio Not to mention that the great state of Illinois mounts radar guns on construction road signs every couple of miles so your radar detector NEVER stops,0.81590295
rd_text,DC Adapter For Escort Solo RD-5110 Cordless Radar Detector Auto Vehicle Boat RV Camper Cigarette Lighter Plug Powe https://t.co/5xEYtRmihN,0.70033997
ca_text,US-Deals Cars 200A AMP ANL Type Fuse Gold Plated High Quality Fuses 4 Pack Car Audio Blade 12V: $6.59 End Date: Wednesday Apr-11-2018 14:55:07 PDT Buy It Now for only: $6.59 Buy It Now | Add to watch list https://t.co/1Psa9DGSt5 %#USDeals% https://t.co/tNjfNyslc6,0.94281501
ca_text,US-Deals Cars Car Home Audio Speaker Wire Transparent Clear Cable 14AWG 100ft 14/2 Gauge: $11.75 End Date: Sunday Apr-8-2018 11:57:55 PDT Buy It Now for only: $11.75 Buy It Now | Add to watch list https://t.co/81EEYK9fG3 %#USDeals% https://t.co/Esq44pEsmC,0.65474343
